,order_id,user_id,order_number,orders_day_of_week,order_hour_of_day,days_from_last_order,first_order
677,3138931,73172,9,3,22,22.0,False
678,338671,432,22,6,8,5.0,False
679,2764317,189048,7,4,17,2.0,False
680,467490,131128,9,5,14,11.0,False
681,1674481,8462,6,0,15,6.0,False
682,2521957,178419,6,1,8,7.0,False
683,2868602,10373,13,6,17,1.0,False
684,2509188,166879,2,3,21,8.0,False
685,2517737,92876,21,2,21,2.0,False
686,102710,39508,9,3,0,4.0,False
687,3102997,92913,2,2,8,9.0,False
688,1150020,130006,13,6,9,7.0,False
689,1775924,39308,83,1,13,2.0,False
690,1381881,86823,3,6,14,30.0,False
691,567758,87481,13,3,20,9.0,False
692,689590,32461,6,4,11,20.0,False
693,2428502,165447,1,0,8,,True
694,1568231,183263,32,5,9,9.0,False
695,1739734,17222,50,6,16,6.0,False
696,2932752,52294,21,1,11,5.0,False
697,1091317,13596,21,5,17,7.0,False
698,218113,84192,35,3,13,3.0,False
699,2059402,75747,1,4,16,,True
700,1189089,130739,35,5,15,8.0,False
701,1006970,160577,11,6,19,30.0,False
702,1653970,112850,7,5,17,11.0,False
703,1120674,154495,5,0,11,13.0,False
704,77080,16513,12,5,10,3.0,False
705,169857,185067,4,0,14,20.0,False
706,454691,23462,12,1,7,30.0,False
707,307136,204422,23,5,17,7.0,False
708,3147271,163859,9,0,15,7.0,False
709,1372084,111034,46,0,11,9.0,False
710,1213386,130466,29,3,8,14.0,False
711,2360852,78015,24,3,8,27.0,False
712,2723047,120163,21,0,15,14.0,False
713,1405584,139485,4,0,10,9.0,False
714,407152,23148,8,3,18,0.0,False
715,1956324,146386,1,2,16,,True
716,391606,196579,8,3,17,0.0,False
717,92843,101225,15,6,21,6.0,False
718,2735665,33980,9,3,18,30.0,False
719,2676772,8359,52,3,11,2.0,False
720,3170217,85652,2,2,11,20.0,False
721,3282001,277,1,5,12,,True
722,204597,153813,2,2,21,15.0,False
723,3360627,183169,45,2,10,7.0,False
724,2221366,183299,9,0,17,7.0,False
725,1976954,189024,23,4,12,6.0,False
726,2668777,112531,3,2,18,1.0,False
727,131981,171598,10,4,23,30.0,False
728,2151126,147089,14,1,23,1.0,False
729,168988,122725,44,4,9,8.0,False
730,1641592,180963,79,0,5,3.0,False
731,2137098,18111,3,6,13,4.0,False
732,1496005,60982,1,4,7,,True
733,2922878,33005,4,3,22,8.0,False
734,2014971,155076,11,1,20,30.0,False
735,1228110,69037,24,0,14,9.0,False
736,3415348,181112,22,1,23,5.0,False
737,2082476,92656,5,1,9,7.0,False
738,2926114,51243,42,1,9,10.0,False
739,2566183,40188,39,2,10,5.0,False
740,1331650,75821,23,3,10,3.0,False
741,2042508,192702,20,1,23,10.0,False
742,942944,122203,35,0,9,14.0,False
743,1745794,121564,18,0,11,30.0,False
744,2985578,194424,5,4,19,20.0,False
745,2510944,174,24,5,13,12.0,False
746,2179192,100270,4,4,10,4.0,False
747,1533942,173976,4,0,10,30.0,False
748,837029,21309,2,3,22,30.0,False
749,2066585,71268,6,6,15,30.0,False
750,1410522,36570,29,5,10,9.0,False
751,2747692,144908,12,6,10,5.0,False
752,1061796,141720,2,0,7,30.0,False
753,630595,145257,5,4,17,0.0,False
754,2499970,185877,11,0,13,7.0,False
755,764881,106521,7,1,16,8.0,False
756,2889437,80011,3,5,14,30.0,False
757,2872525,154166,33,6,10,1.0,False
758,2437886,112292,47,0,19,5.0,False
759,1393067,149333,21,5,21,13.0,False
760,152749,75555,11,2,16,4.0,False
761,147777,34142,5,4,12,25.0,False
762,250598,83178,64,1,15,5.0,False
763,2436085,118530,65,0,8,4.0,False
764,415844,58671,20,1,13,6.0,False
765,2616005,80828,90,3,8,1.0,False
766,3108222,89251,33,6,13,5.0,False
767,1285331,113185,33,2,14,15.0,False
768,1847740,32373,2,2,17,10.0,False
769,348749,85147,29,1,17,16.0,False
770,1656084,79854,63,4,15,4.0,False
771,1638376,143599,10,2,15,12.0,False
772,96823,44329,26,1,9,12.0,False
773,2737214,144303,38,4,11,5.0,False
774,56296,4322,12,1,11,21.0,False
775,1424360,1770,15,5,13,26.0,False
776,509867,119900,9,1,12,14.0,False
777,908543,21918,4,1,15,9.0,False
778,2385335,149468,2,6,21,7.0,False
779,1642380,169239,26,2,9,27.0,False
780,2771336,160067,47,0,23,10.0,False
781,1477748,84884,2,0,17,4.0,False
782,1614309,183203,4,6,13,13.0,False
783,1211501,56714,5,1,10,20.0,False
784,2319086,88113,4,1,18,6.0,False
785,1926745,79082,26,5,11,27.0,False
786,401094,73646,13,0,8,5.0,False
787,3108085,188453,3,1,9,30.0,False
788,445579,191964,30,2,16,8.0,False
789,2765641,117688,32,1,18,7.0,False
790,1394431,183211,21,0,19,7.0,False
791,2925668,162934,17,0,18,7.0,False
792,2745441,61255,9,2,1,6.0,False
793,231943,166521,63,3,16,6.0,False
794,1517921,162551,16,4,15,9.0,False
795,947186,129783,19,0,13,4.0,False
796,2236112,7972,4,5,2,30.0,False
797,3037547,193557,60,4,18,4.0,False
798,2110461,135845,1,5,20,,True
799,2101670,13530,35,0,8,4.0,False
800,1443267,147583,6,2,10,9.0,False
801,2511895,134904,1,0,19,,True
802,3382463,43962,8,2,16,30.0,False
803,2302355,140280,1,2,11,,True
804,1005491,169368,50,4,16,12.0,False
805,1239073,46594,13,0,15,30.0,False
806,2393650,90442,10,5,13,1.0,False
807,1120964,45234,37,2,16,6.0,False
808,126432,31768,7,4,14,7.0,False
809,2129994,106475,4,0,19,9.0,False
810,2415795,128076,2,5,15,6.0,False
811,2889033,121603,6,0,17,8.0,False
812,81158,103977,7,0,9,7.0,False
813,2277793,101150,22,3,11,2.0,False
814,3184894,128810,35,1,17,2.0,False
815,2806130,100184,20,2,10,22.0,False
816,1797411,53487,2,3,17,3.0,False
817,1137373,9545,11,1,11,7.0,False
818,2644897,2130,25,5,12,4.0,False
819,1965224,11985,6,1,11,7.0,False
820,451584,98628,19,4,13,2.0,False
821,3110455,166420,3,2,19,5.0,False
822,2420466,21848,10,0,16,22.0,False
823,2743223,73523,10,2,10,12.0,False
824,2955579,33972,13,5,15,6.0,False
825,3198289,39019,56,0,20,7.0,False
826,1890086,48510,34,3,15,6.0,False
827,2136248,162933,12,6,17,6.0,False
828,1779136,99753,37,4,8,3.0,False
829,2546001,152358,28,3,16,7.0,False
830,2488381,70889,7,5,18,7.0,False
831,316583,205977,5,4,18,6.0,False
832,633080,71752,8,2,16,11.0,False
833,2989791,105137,25,1,18,7.0,False
834,2218822,95948,38,1,12,5.0,False
835,2121751,205058,23,0,11,8.0,False
836,2867363,87961,7,6,9,7.0,False
837,1320775,90149,23,0,13,16.0,False
838,2601139,16360,17,2,9,29.0,False
839,1578043,152463,2,3,11,30.0,False
840,2664790,5730,16,3,19,30.0,False
841,1868968,89039,29,0,9,8.0,False
842,2897201,179667,88,5,10,2.0,False
843,2417709,139809,7,4,10,6.0,False
844,1120530,7946,4,2,13,30.0,False
845,1654429,202885,24,5,10,8.0,False
846,1441139,193081,3,1,9,14.0,False
847,2219627,106138,4,5,1,7.0,False
848,3363870,531,30,3,8,15.0,False
849,2710859,136,5,1,15,21.0,False
850,2002248,43852,9,1,14,22.0,False
851,1104010,39121,18,6,13,30.0,False
852,97684,158584,7,1,9,5.0,False
853,1307103,108249,61,4,16,3.0,False
854,535295,106888,12,0,13,1.0,False
855,2073834,95322,19,3,22,7.0,False
856,2767708,38701,8,6,11,14.0,False
857,1246636,149067,10,0,9,17.0,False
858,2451535,82821,15,3,11,14.0,False
859,2777542,144459,2,0,13,16.0,False
860,634189,91100,5,4,16,2.0,False
861,2077698,129438,1,5,17,,True
862,1326680,146372,9,1,21,3.0,False
863,1197549,145454,22,5,15,2.0,False
864,621425,100825,4,3,13,1.0,False
865,3187503,120485,1,1,16,,True
866,3022847,9182,9,5,16,30.0,False
867,708726,43714,27,0,9,7.0,False
868,311580,125778,5,6,9,6.0,False
869,2917523,197768,16,5,7,26.0,False
870,1983476,53463,1,5,17,,True
871,2401411,9406,8,2,11,16.0,False
872,2891367,126714,98,3,17,3.0,False
873,619863,136163,35,6,16,8.0,False
874,425003,181580,8,4,10,9.0,False
875,2640592,108989,75,0,15,3.0,False
876,3138205,3243,1,1,17,,True
877,967479,197768,12,0,13,27.0,False
878,1482045,189052,16,1,11,19.0,False
879,392694,146390,7,2,10,14.0,False
880,721921,98978,8,0,17,7.0,False
881,2115267,21923,21,6,17,20.0,False
882,1308294,34630,2,5,11,4.0,False
883,2261032,188366,3,0,22,2.0,False
884,2382213,106074,21,1,23,7.0,False
885,1802887,92041,5,0,12,19.0,False
886,1717284,93108,27,0,8,11.0,False
887,2659176,196809,12,0,11,6.0,False
888,1243725,118813,18,1,12,11.0,False
889,3176504,104637,11,0,8,21.0,False
890,1384389,48732,94,0,8,2.0,False
891,1216601,61271,21,5,8,0.0,False
892,3396559,75935,17,4,9,7.0,False
893,17589,205296,4,2,14,30.0,False
894,849886,182222,23,4,15,2.0,False
895,158441,166002,13,6,12,10.0,False
896,3313549,178736,59,3,12,3.0,False
897,1406529,132803,71,1,9,3.0,False
898,210288,174540,6,1,11,14.0,False
899,162315,127855,4,4,10,30.0,False
900,873614,71035,2,5,10,3.0,False
901,1088579,178167,6,0,9,14.0,False
902,3021725,164504,13,3,11,23.0,False
903,544503,192019,27,4,14,9.0,False
904,2027832,142165,8,2,7,9.0,False
905,74148,173672,2,6,12,2.0,False
906,3124105,194395,44,4,19,30.0,False
907,1850107,152157,11,4,7,17.0,False
908,2491537,140826,1,2,17,,True
909,494438,62495,4,3,7,9.0,False
910,1398278,186926,4,3,13,21.0,False
911,1559195,136712,26,0,13,6.0,False
912,502923,48304,7,3,18,28.0,False
913,2964178,35061,66,5,7,1.0,False
914,392425,64015,5,2,12,5.0,False
915,2631204,140461,27,0,9,7.0,False
916,2223183,139517,12,0,15,30.0,False
917,2707599,13791,5,4,18,10.0,False
918,658552,7641,12,4,19,9.0,False
919,2722625,205066,21,2,10,8.0,False
920,3346800,74575,51,4,10,3.0,False
921,2848077,25480,43,2,10,5.0,False
922,2612523,81047,1,3,21,,True
923,1723408,185811,1,5,14,,True
924,358807,81145,2,4,2,15.0,False
925,1775877,172677,3,1,14,3.0,False
926,2612758,51535,19,5,20,1.0,False
927,908791,153344,25,3,13,13.0,False
928,1359797,10458,5,0,11,30.0,False
929,2513759,156192,13,5,11,7.0,False
930,2881979,61813,29,0,14,6.0,False
931,1536058,90649,12,1,9,4.0,False
932,1797164,37086,39,1,8,7.0,False
933,322925,7385,68,2,19,2.0,False
934,253068,83510,5,1,18,9.0,False
935,2481091,182653,9,3,13,2.0,False
936,1225463,188419,19,4,11,19.0,False
937,447647,184673,22,3,15,9.0,False
938,1446451,23258,1,4,16,,True
939,1595197,173310,4,3,14,10.0,False
940,39633,89184,4,5,7,30.0,False
941,2076615,91030,7,0,19,17.0,False
942,555693,199664,13,1,11,1.0,False
943,3161569,28575,2,6,13,1.0,False
944,1044693,125107,7,0,12,15.0,False
945,149518,68207,8,4,17,9.0,False
946,296033,122183,14,3,9,22.0,False
947,1760848,69303,2,6,18,7.0,False
948,2538623,33804,43,6,17,12.0,False
949,3264199,190868,2,4,22,11.0,False
950,779079,156865,3,0,14,27.0,False
951,2782894,42881,1,4,21,,True
952,455280,86055,12,5,8,15.0,False
953,3035771,93541,3,1,10,10.0,False
954,32623,35823,2,6,10,12.0,False
955,274308,154388,5,4,16,30.0,False
956,2708066,179420,6,1,17,5.0,False
957,1308293,82234,4,5,10,30.0,False
958,3178571,64058,6,1,11,6.0,False
959,2347984,64528,2,3,18,3.0,False
960,729615,132420,9,0,11,7.0,False
961,884480,140323,20,2,18,8.0,False
962,2758391,121705,44,0,9,7.0,False
963,1854465,66223,2,1,10,7.0,False
964,2057727,161480,13,1,18,30.0,False
965,2092990,159980,17,0,14,1.0,False
966,2749671,152947,25,1,9,7.0,False
967,1599625,37783,3,5,14,12.0,False
968,1229092,136389,7,6,23,30.0,False
969,1612709,87310,1,0,15,,True
970,1783400,152349,3,2,12,30.0,False
971,1717802,88111,12,0,20,7.0,False
972,2392669,130287,16,6,10,8.0,False
973,1087678,52534,1,0,17,,True
974,1070318,180353,8,1,19,30.0,False
975,3043456,50827,1,6,9,,True
976,3110769,141736,35,3,9,2.0,False
977,2696234,9437,1,1,8,,True
978,1761857,161023,6,5,16,30.0,False
979,1002801,61866,6,5,11,29.0,False
980,1617213,107061,50,1,17,8.0,False
981,27040,200731,4,5,10,8.0,False
982,128028,149950,3,5,11,8.0,False
983,1131067,39459,8,5,16,1.0,False
984,990528,77128,10,3,21,30.0,False
985,1889063,144927,1,0,14,,True
986,1942418,97286,1,0,1,,True
987,2813666,109515,9,3,6,11.0,False
988,2646559,191102,17,1,10,10.0,False
989,3188017,185122,8,0,11,7.0,False
990,1866945,120255,7,0,14,29.0,False
991,2017145,128222,11,4,15,6.0,False
992,1378390,155061,15,1,11,30.0,False
993,762607,32362,2,0,15,1.0,False
994,1841716,45406,35,3,10,9.0,False
995,24873,184162,24,0,20,11.0,False
996,1447855,138733,11,6,14,11.0,False
997,1235968,87208,26,3,14,2.0,False
998,1804735,138202,18,6,11,20.0,False
999,255441,164037,16,5,15,6.0,False
1000,2459066,179692,22,0,15,12.0,False
1001,2838523,188708,5,0,16,7.0,False
1002,421107,104831,17,4,10,5.0,False
1003,3183101,174822,37,5,14,4.0,False
1004,564003,11337,18,2,18,30.0,False
1005,1980681,113817,51,0,10,5.0,False
1006,989453,197764,9,1,17,24.0,False
1007,3395902,97692,13,6,14,13.0,False
1008,891739,9255,5,1,9,30.0,False
1009,69495,48584,9,2,10,30.0,False
1010,166256,200212,9,0,20,5.0,False
1011,1266287,44193,18,0,17,7.0,False
1012,194311,168825,10,3,8,30.0,False
1013,2650895,181921,5,2,10,8.0,False
1014,2802649,174530,12,6,8,26.0,False
1015,295651,86376,20,5,14,3.0,False
1016,989456,129622,10,6,16,10.0,False
1017,1517771,187100,7,2,15,12.0,False
1018,306790,195012,38,1,14,3.0,False
1019,3164187,159172,5,6,18,0.0,False
1020,2508818,190542,52,3,20,3.0,False
1021,981394,70594,13,1,13,7.0,False
1022,2526805,206172,1,6,17,,True
1023,450775,8715,2,2,16,23.0,False
1024,2107236,188569,3,2,17,6.0,False
1025,745397,35118,10,3,17,6.0,False
1026,196989,129961,15,2,10,5.0,False
1027,1859842,179929,35,6,10,14.0,False
1028,947040,61696,2,5,10,30.0,False
1029,2528789,155937,20,4,8,22.0,False
1030,297847,170176,5,3,18,6.0,False
1031,2878548,3438,4,6,10,15.0,False
1032,1393877,33279,6,2,15,4.0,False
1033,536542,76547,42,5,14,0.0,False
1034,1038750,154446,12,4,13,26.0,False
1035,3348149,205993,18,4,9,6.0,False
1036,422634,16743,14,0,12,7.0,False
1037,233051,12901,5,4,19,10.0,False
1038,2789761,51760,12,5,10,2.0,False
1039,1750170,65687,15,6,17,30.0,False
1040,1962788,114682,41,5,10,4.0,False
1041,1093672,185446,27,3,14,7.0,False
1042,750187,200415,10,1,11,12.0,False
1043,3239859,67440,9,2,9,0.0,False
1044,571087,91052,3,0,18,7.0,False
1045,3315142,1903,6,5,16,9.0,False
1046,2925168,193437,20,4,12,4.0,False
1047,2386834,191970,13,6,15,7.0,False
1048,51406,156661,10,0,8,14.0,False
1049,142808,44011,3,4,8,3.0,False
1050,2205126,197917,24,0,14,2.0,False
1051,1984806,189775,5,5,7,4.0,False
1052,692697,148645,3,0,16,30.0,False
1053,3186293,127008,17,6,16,2.0,False
1054,2688160,119179,9,3,12,9.0,False
1055,1378822,132338,16,0,10,15.0,False
1056,1246924,123746,36,5,17,1.0,False
1057,3123284,203638,1,6,16,,True
1058,3278107,16965,6,0,16,30.0,False
1059,178921,23986,63,4,16,4.0,False
1060,45584,26082,15,5,14,25.0,False
1061,685063,151570,42,6,17,3.0,False
1062,1219250,135434,40,3,10,5.0,False
1063,1107101,175366,17,0,13,7.0,False
1064,569727,163010,29,5,12,14.0,False
1065,3245731,1310,34,1,8,2.0,False
1066,2766459,54400,18,6,14,6.0,False
1067,263118,127739,4,4,17,2.0,False
1068,2650578,102627,11,4,18,30.0,False
1069,2840209,1359,1,1,10,,True
1070,175155,140620,25,6,14,3.0,False
1071,1575377,197427,2,5,12,14.0,False
1072,1382198,172681,4,2,20,8.0,False
1073,848304,51168,2,0,17,13.0,False
1074,3204348,131726,40,6,15,6.0,False
1075,603922,115081,4,5,16,21.0,False
1076,2064198,124140,2,6,14,20.0,False
1077,681471,71182,2,6,16,30.0,False
1078,3151569,73702,5,6,21,7.0,False
1079,3104631,47484,54,5,11,3.0,False
1080,730800,108774,9,3,14,6.0,False
1081,3101158,29763,13,1,21,11.0,False
1082,3389455,18978,72,3,15,3.0,False
1083,2995064,85296,87,4,22,12.0,False
1084,2004945,132536,25,5,11,9.0,False
1085,2176433,110904,6,5,12,15.0,False
1086,1261836,138778,15,5,21,9.0,False
1087,503215,62737,5,6,19,19.0,False
1088,1392186,151797,38,2,18,9.0,False
1089,1126456,75096,48,2,8,2.0,False
1090,2170531,200238,19,5,20,30.0,False
1091,3185881,30309,1,5,18,,True
1092,2420001,97064,4,2,23,14.0,False
1093,3300071,78294,6,5,13,30.0,False
1094,154895,121763,6,0,16,30.0,False
1095,350518,129634,3,2,12,30.0,False
1096,424934,116086,25,6,10,10.0,False
1097,2968474,122289,25,3,20,6.0,False
1098,2212982,37800,24,1,16,2.0,False
1099,2267242,179171,10,5,12,4.0,False
1100,184229,73868,4,0,14,8.0,False
1101,3019703,3378,31,1,12,6.0,False
1102,1048246,89808,23,4,17,4.0,False
1103,442137,87402,23,0,12,8.0,False
1104,1570654,117921,10,6,15,3.0,False
1105,3215929,149882,9,5,15,16.0,False
1106,2725673,38922,2,2,21,15.0,False
1107,2359419,117104,41,1,15,6.0,False
1108,2026985,38358,2,3,13,17.0,False
1109,227371,68098,21,6,14,16.0,False
1110,2675598,146983,17,0,14,11.0,False
1111,1611757,124116,10,5,10,16.0,False
1112,2136732,147418,2,2,17,9.0,False
1113,2787180,170680,2,5,6,29.0,False
1114,2757562,175085,4,3,18,21.0,False
1115,829922,192191,29,6,9,6.0,False
1116,709275,18518,17,6,13,3.0,False
1117,2241061,139633,31,4,22,4.0,False
1118,2739040,179499,17,1,9,18.0,False
1119,1755924,30273,26,6,16,12.0,False
1120,1624296,176261,68,4,11,0.0,False
1121,130137,189218,6,1,16,14.0,False
1122,2535726,134519,8,1,11,14.0,False
1123,2663557,162929,17,5,2,3.0,False
1124,2891377,167207,13,1,12,11.0,False
1125,3233622,114701,49,0,10,7.0,False
1126,877695,176130,1,0,20,,True
1127,3205549,197482,5,5,19,5.0,False
1128,2689392,5510,46,0,16,0.0,False
1129,221225,64336,17,1,9,8.0,False
1130,1121122,94648,18,0,8,20.0,False
1131,2618112,20663,33,0,9,4.0,False
1132,1003399,98134,43,5,10,7.0,False
1133,199219,165630,13,0,12,24.0,False
1134,2761157,82864,6,0,16,5.0,False
1135,2457891,69727,3,1,17,30.0,False
1136,1352153,46235,14,2,16,20.0,False
1137,2139230,191505,11,3,12,27.0,False
1138,435295,19566,10,1,18,4.0,False
1139,860111,24611,9,1,7,8.0,False
1140,1935936,86218,8,6,7,2.0,False
1141,167294,59792,7,1,14,1.0,False
1142,1110628,51096,4,0,15,6.0,False
1143,1802281,19249,4,3,14,30.0,False
1144,463737,117274,1,6,9,,True
1145,2307339,192895,8,0,14,30.0,False
1146,807371,44948,29,0,11,2.0,False
1147,3089334,22440,51,1,20,3.0,False
1148,3019954,72472,53,2,14,4.0,False
1149,854224,202145,15,1,20,14.0,False
1150,527003,138078,52,2,13,9.0,False
1151,402184,185570,36,1,9,4.0,False
1152,2965819,181139,14,5,15,4.0,False
1153,2767643,52672,9,6,12,1.0,False
1154,649989,170746,28,2,15,6.0,False
1155,1965446,13281,8,1,9,30.0,False
1156,3350731,7753,7,4,15,13.0,False
1157,2775274,148040,11,4,15,6.0,False
1158,968088,81530,7,2,10,13.0,False
1159,911463,75608,5,4,5,10.0,False
1160,612117,187389,1,1,10,,True
1161,2833491,35449,34,5,9,1.0,False
1162,2098221,118860,31,4,21,7.0,False
1163,2406102,144921,4,4,13,30.0,False
1164,959808,3906,4,0,16,14.0,False
1165,1525516,73191,47,3,8,22.0,False
1166,1169566,61495,28,1,12,1.0,False
1167,871345,74067,8,3,7,7.0,False
1168,721781,86701,8,3,10,12.0,False
1169,3033547,179069,59,6,16,6.0,False
1170,1468000,152198,20,4,14,6.0,False
1171,195507,173244,7,6,10,30.0,False
1172,2338000,61463,3,6,9,13.0,False
1173,1779870,3305,7,3,10,7.0,False
1174,495746,187659,5,3,10,21.0,False
1175,2831371,122021,49,5,11,3.0,False
1176,2639672,115862,11,4,11,2.0,False
1177,2690267,119978,9,2,14,11.0,False
1178,532105,47232,30,6,11,16.0,False
1179,1893323,183733,22,2,7,11.0,False
1180,1831142,105020,1,2,15,,True
1181,2244859,134355,2,1,19,9.0,False
1182,986258,192562,19,1,14,13.0,False
1183,1496769,64691,15,6,9,10.0,False
1184,831111,27678,22,0,20,7.0,False
1185,171640,158440,64,1,6,4.0,False
1186,2937682,76016,7,4,14,6.0,False
1187,2301724,84730,11,0,12,5.0,False
1188,927807,93849,12,6,12,7.0,False
1189,1750107,66997,11,6,9,1.0,False
1190,1468829,148592,21,2,11,8.0,False
1191,902811,196735,12,1,16,9.0,False
1192,1882085,144338,3,4,19,1.0,False
1193,1646849,38349,4,0,17,9.0,False
1194,1898573,4385,1,0,15,,True
1195,637412,91687,26,0,10,14.0,False
1196,184749,120780,12,3,8,30.0,False
1197,299968,174683,51,4,11,2.0,False
1198,2064000,47640,39,2,14,11.0,False
1199,284410,46257,33,1,17,7.0,False
1200,379380,16922,20,0,10,5.0,False
1201,2102141,115419,6,3,6,10.0,False
1202,2566154,8309,7,1,15,30.0,False
1203,647501,84047,80,0,23,0.0,False
1204,1485704,42382,29,6,18,13.0,False
1205,2374941,65054,2,0,20,14.0,False
1206,1690495,95696,2,2,17,0.0,False
1207,1163049,171284,44,0,15,6.0,False
1208,13319,189116,38,1,11,6.0,False
1209,283790,19340,1,6,11,,True
1210,1296807,17713,11,3,11,9.0,False
1211,3380895,165808,19,1,21,5.0,False
1212,2097494,18967,8,1,14,3.0,False
1213,942864,44610,21,4,15,23.0,False
1214,449869,129124,8,5,18,9.0,False
1215,661504,105353,6,4,12,8.0,False
1216,1934069,165119,24,0,13,7.0,False
1217,1894498,34684,6,4,11,9.0,False
1218,3287913,5754,3,0,10,11.0,False
1219,2173731,198261,49,6,19,1.0,False
1220,2727236,174457,10,5,9,6.0,False
1221,1337972,6905,35,5,22,12.0,False
